"ACCOUNTNUMBER","CUSTOMERID","LOCATIONID","ACTIVECODE","STATUSCODE","ADDRESSSEQ","PENALTYCODE","TAXCODE","TAXTYPE","ARCODE","BANKCODE","OPENDATE","TERMINATEDDATE","DWELLINGUNITS","STOPSHUTOFF","STOPPENALTY","DUEDATE","SICCODE","BUNCHCODE","SHUTOFFDATE","PIN","DEFERREDDUEDATE","LASTNOTICECODE","LASTNOTICEDATE","CASHONLY","NEMLASTTRUEUPDATE","NEMNEXTTRUEUPDATE","ENGINEERNUM","SERVICEADDRESS3","UPDATEDATE"
"210793585","189429.0","7000061764",0,0,1,55,0,1,8,8,"2015-09-15","",1,0,0,"2025-02-11","","","","","",0,"","","","","","","2025-05-09"
"210829372","189431.0","7000064022",0,0,1,55,0,1,8,8,"2015-09-18","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210804506","189432.0","7000067641",0,0,1,53,0,0,8,8,"2015-09-17","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210812418","189435.0","7000062566",0,0,1,55,0,1,8,8,"2015-09-03","",1,0,0,"2025-03-03","","","","","",0,"","","","","","","2025-05-09"
"210845758","189437.0","7000066022",0,0,1,55,0,1,8,8,"2015-09-05","",1,0,0,"2025-03-07","","","","","",0,"","","","","","","2025-05-09"
"210793650","189439.0","7000061771",0,0,1,55,0,1,8,8,"2015-09-22","",1,0,0,"2025-02-18","","","","","",0,"","","","","","","2025-05-09"
"210812484","189445.0","7000062573",0,0,1,55,0,1,8,8,"2015-09-03","",1,0,0,"2025-03-03","","","","","",0,"","","","","","","2025-05-09"
"210816270","189446.0","7000063646",2,0,1,53,0,0,8,8,"2015-09-16","2023-08-11",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210845815","189447.0","7000066028",0,0,1,55,0,1,8,8,"2015-09-05","",1,0,0,"2025-03-07","","","","","",0,"","","","","","","2025-05-09"
"210793725","189449.0","7000061778",0,0,1,55,0,1,8,8,"2015-09-05","",1,0,0,"2025-03-07","","","","","",0,"","","","","","","2025-05-09"
"210794038","189450.0","7000067270",0,0,1,53,0,0,8,8,"2015-09-11","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"210803855","189451","5000092098",2,0,1,53,0,0,8,8,"2015-09-15","2024-09-30",1,0,0,"2024-11-04","","","","","",0,"","","","","","","2025-05-09"
"210829588","189453.0","7000064034",0,0,1,53,0,0,8,8,"2015-09-15","",1,0,0,"2025-02-11","","","","","",0,"","","","","","","2025-05-09"
"210816204","189454","5000095886",2,0,1,53,0,0,8,8,"2015-09-23","2022-08-31",1,0,0,"2022-09-26","","","","","",0,"","","","","","","2025-05-09"
"210812549","189455.0","7000062580",0,0,1,55,0,1,8,8,"2015-09-03","",1,0,0,"2025-03-03","","","","","",0,"","","","","","","2025-05-09"
"210817111","189456.0","7000063712",0,0,1,55,0,1,8,8,"2015-09-18","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210793791","189459.0","7000061785",0,0,1,55,0,1,8,8,"2015-09-01","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210804572","189460","5000103580",2,0,1,55,0,1,8,8,"2015-09-12","2023-08-28",1,0,0,"2023-09-25","","","","","",0,"","","","","","","2025-05-09"
"210794103","189461","5000102977",2,0,1,53,0,0,8,8,"2015-09-23","2023-07-31",1,0,0,"2023-08-28","","","","","",0,"","","","","","","2025-05-09"
"210829653","189462.0","7000064040",0,0,1,53,0,0,8,8,"2015-09-22","",1,0,0,"2025-02-18","","","","","",0,"","","","","","","2025-05-09"
"210831773","189464","5000097961",2,0,1,53,0,0,8,8,"2015-09-23","2021-12-15",1,0,0,"2022-01-10","","","","","",0,"","","","","","","2025-05-09"
"210816486","189467.0","7000063658",0,0,1,55,0,1,8,8,"2015-09-22","",1,0,0,"2025-02-18","","","","","",0,"","","","","","","2025-05-09"
"210794244","189469","5000103001",2,0,1,53,0,0,8,8,"2015-09-12","2023-12-07",1,0,0,"2024-01-08","","","","","",0,"","","","","","","2025-05-09"
"210804647","189471","5000103592",2,0,1,53,0,0,8,8,"2015-09-17","2024-11-15",1,0,0,"2024-12-16","","","","","",0,"","","","","","","2025-05-09"
"210829728","189472.0","7000064046",0,0,1,53,0,0,8,8,"2015-09-04","",1,0,0,"2025-03-03","","","","","",0,"","","","","","","2025-05-09"
"210833389","189476.0","7000064846",0,0,1,53,0,0,8,8,"2015-09-18","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210844114","189478","5000098936",2,0,1,53,0,0,8,8,"2015-09-23","2021-08-13",1,0,0,"2021-09-13","","","","","",0,"","","","","","","2025-05-09"
"210790606","189482.0","7000061498",0,0,1,53,0,0,8,8,"2015-09-17","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210812905","189484.0","7000062608",0,0,1,55,0,1,8,8,"2015-09-03","",1,0,0,"2025-03-03","","","","","",0,"","","","","","","2025-05-09"
"210790458","189493.0","7000061477",0,0,1,55,0,1,8,8,"2015-09-16","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210833935","189495.0","7000064894",0,0,1,55,0,1,8,8,"2015-09-03","",1,0,0,"2025-03-03","","","","","",0,"","","","","","","2025-05-09"
"210844172","189497.0","7000065319",0,0,1,53,0,0,8,8,"2015-09-17","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210816832","189498","5000095982",2,0,1,55,0,1,8,8,"2015-09-09","2022-10-14",1,0,0,"2022-11-14","","","","","",0,"","","","","","","2025-05-09"
"210794286","189500.0","7000061827",0,0,1,53,0,0,8,8,"2015-09-05","",1,0,0,"2025-03-04","","","","","",0,"","","","","","","2025-05-09"
"210804788","189501.0","7000067665",0,0,1,53,0,0,8,8,"2015-09-12","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210794450","189502.0","7000067300",0,0,1,53,0,0,8,8,"2015-09-23","",1,0,0,"2025-02-21","","","","","",0,"","","","","","","2025-05-09"
"210833993","189505.0","7000064900",0,0,1,53,0,0,8,8,"2015-09-23","",1,0,0,"2025-02-24","","","","","",0,"","","","","","","2025-05-09"
"210846293","189506.0","7000066070",0,0,1,53,0,0,8,8,"2015-09-23","",1,0,0,"2025-02-24","","","","","",0,"","","","","","","2025-05-09"
"210844229","189507.0","7000065325",0,0,1,53,0,0,8,8,"2015-09-16","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210816973","189508","5000096006",2,0,1,55,0,1,8,8,"2015-09-18","2023-12-01",1,0,0,"2024-01-02","","","","","",0,"","","","","","","2025-05-09"
"210804853","189510.0","7000067671",0,0,1,53,0,0,8,8,"2015-09-23","",1,0,0,"2025-02-21","","","","","",0,"","","","","","","2025-05-09"
"210830147","189511.0","7000064082",0,0,1,55,0,1,8,8,"2015-09-11","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"210794525","189512","5000103037",2,0,1,53,0,0,8,8,"2015-09-22","2023-07-31",1,0,0,"2023-08-28","","","","","",0,"","","","","","","2025-05-09"
"210813531","189514.0","7000062664",0,0,1,55,0,1,8,8,"2015-09-01","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210834058","189516.0","7000064906",0,0,1,53,0,0,8,8,"2015-09-12","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210817046","189518.0","7000063706",0,0,1,55,0,1,8,8,"2015-09-18","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210804928","189519.0","7000067677",0,0,1,53,0,0,8,8,"2015-09-18","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210794591","189521.0","7000067312",0,0,1,53,0,0,8,8,"2015-09-03","",1,0,0,"2025-03-03","","","","","",0,"","","","","","","2025-05-09"
"210830212","189522.0","7000064088",0,0,1,55,0,1,8,8,"2015-09-11","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"210794492","189523.0","7000061848",0,0,1,55,0,1,8,8,"2015-09-22","",1,0,0,"2025-02-18","","","","","",0,"","","","","","","2025-05-09"
"210844411","189524.0","7000065343",0,0,1,53,0,0,8,8,"2015-09-11","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"210813606","189525","5000093743",2,0,1,53,0,0,8,8,"2015-09-22","2021-04-16",1,0,0,"2021-05-14","","","","","",0,"","","","","","","2025-05-09"
"210834115","189526.0","7000064912",0,0,1,53,0,0,8,8,"2015-09-12","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210817187","189530","5000096042",2,0,1,55,0,1,8,8,"2015-09-09","2021-03-08",1,0,0,"2021-05-21","","","","","",0,"","","","","","","2025-05-09"
"210794731","189531.0","7000067324",0,0,1,53,0,0,8,8,"2015-09-03","",1,0,0,"2025-03-03","","","","","",0,"","","","","","","2025-05-09"
"210794567","189533.0","7000061855",0,0,1,55,0,1,8,8,"2015-09-22","",1,0,0,"2025-02-18","","","","","",0,"","","","","","","2025-05-09"
"210834173","189535.0","7000064918",0,0,1,53,0,0,8,8,"2015-09-22","",1,0,0,"2025-02-18","","","","","",0,"","","","","","","2025-05-09"
"210846532","189536.0","7000066094",0,0,1,53,0,0,8,8,"2015-09-05","",1,0,0,"2025-03-04","","","","","",0,"","","","","","","2025-05-09"
"210794806","189539","5000103085",2,0,1,53,0,0,8,8,"2015-09-09","2023-02-02",1,0,0,"2023-03-06","","","","","",0,"","","","","","","2025-05-09"
"210817327","189542.0","7000063730",0,0,1,55,0,1,8,8,"2015-09-15","",1,0,0,"2025-02-11","","","","","",0,"","","","","","","2025-05-09"
"210830353","189550","5000096507",2,0,1,53,0,0,8,8,"2015-09-12","2021-03-11",1,0,0,"2021-04-09","","","","","",0,"","","","","","","2025-05-09"
"210794947","189551","5000103109",2,0,1,53,0,0,8,8,"2015-09-16","2021-06-30",1,0,0,"2021-07-26","","","","","",0,"","","","","","","2025-05-09"
"210819563","189556.0","7000063904",0,0,1,55,0,1,8,8,"2015-09-18","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210805207","189557.0","7000061476",0,0,1,55,0,1,8,8,"2015-09-16","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210813747","189559.0","7000062685",0,0,1,55,0,1,8,8,"2015-09-18","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210794773","189563.0","7000061876",0,0,1,55,0,1,8,8,"2015-09-05","",1,0,0,"2025-03-07","","","","","",0,"","","","","","","2025-05-09"
"210829380","189566.0","7000064510",0,0,1,55,0,1,8,8,"2015-09-15","",1,0,0,"2025-02-11","","","","","",0,"","","","","","","2025-05-09"
"210795151","189570.0","7000067360",0,0,1,55,0,1,8,8,"2015-09-03","",1,0,0,"2025-03-03","","","","","",0,"","","","","","","2025-05-09"
"210795969","189571.0","7000061995",0,0,1,55,0,1,8,8,"2015-09-12","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210830494","189572.0","7000064112",0,0,1,53,0,0,8,8,"2015-09-22","",1,0,0,"2025-02-18","","","","","",0,"","","","","","","2025-05-09"
"210844718","189575","5000099056",2,0,1,55,0,1,8,8,"2015-09-16","2024-09-05",1,0,0,"2024-10-08","","","","","",0,"","","","","","","2025-05-09"
"210796737","189577","5000092857",2,0,1,53,0,0,8,8,"2015-09-04","2021-04-13",1,0,0,"2021-05-10","","","","","",0,"","","","","","","2025-05-09"
"210830559","189580.0","7000064118",0,0,1,53,0,0,8,8,"2015-09-22","",1,0,0,"2025-02-18","","","","","",0,"","","","","","","2025-05-09"
"210795226","189581.0","7000067366",0,0,1,55,0,1,8,8,"2015-09-12","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210796042","189582.0","7000062002",0,0,1,55,0,1,8,8,"2015-09-12","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210844776","189584.0","7000065379",0,0,1,53,0,0,8,8,"2015-09-18","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210805413","189585.0","7000061497",0,0,1,53,0,0,8,8,"2015-09-12","",1,0,0,"2025-02-11","","","","","",0,"","","","","","","2025-05-09"
"210846897","189587","5000100715",2,0,1,55,0,1,8,8,"2015-09-11","2023-06-15",1,0,0,"2023-08-07","","","","","",0,"","","","","","","2025-05-09"
"210852769","189588.0","7000066664",0,0,1,55,0,1,8,8,"2015-09-04","",1,0,0,"2025-03-03","","","","","",0,"","","","","","","2025-05-09"
"210830634","189590.0","7000064124",0,0,1,53,0,0,8,8,"2015-09-22","",1,0,0,"2025-02-18","","","","","",0,"","","","","","","2025-05-09"
"210796117","189591.0","7000062009",0,0,1,55,0,1,8,8,"2015-09-09","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"210795292","189592.0","7000067372",0,0,1,53,0,0,8,8,"2015-09-16","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210809059","189595","5000094782",2,0,1,53,0,0,8,8,"2015-09-05","2022-04-29",1,0,0,"2022-06-06","","","","","",0,"","","","","","","2025-05-09"
"210844833","189596.0","7000065385",0,0,1,53,0,0,8,8,"2015-09-16","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210808615","189598.0","7000062251",0,0,1,53,0,0,8,8,"2015-09-05","",1,0,0,"2025-03-07","","","","","",0,"","","","","","","2025-05-09"
"210830699","189600.0","7000064130",0,0,1,53,0,0,8,8,"2015-09-22","",1,0,0,"2025-02-18","","","","","",0,"","","","","","","2025-05-09"
"210796183","189601.0","7000062016",0,0,1,55,0,1,8,8,"2015-09-09","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"210817674","189603.0","7000063760",0,0,1,55,0,1,8,8,"2015-09-12","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210835014","189604.0","7000065002",0,0,1,55,0,1,8,8,"2015-09-18","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210805554","189606.0","7000061511",0,0,1,53,0,0,8,8,"2015-09-05","",1,0,0,"2025-03-07","","","","","",0,"","","","","","","2025-05-09"
"210844891","189609.0","7000065391",0,0,1,53,0,0,8,8,"2015-09-12","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210831119","189610.0","7000064160",0,0,1,53,0,0,8,8,"2015-09-16","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210795432","189612.0","7000067384",0,0,1,55,0,1,8,8,"2015-09-23","",1,0,0,"2025-02-21","","","","","",0,"","","","","","","2025-05-09"
"210817739","189613.0","7000063766",0,0,1,53,0,0,8,8,"2015-09-04","",1,0,0,"2025-03-03","","","","","",0,"","","","","","","2025-05-09"
"210790284","189617.0","7000066501",2,0,1,53,0,0,8,8,"2015-09-11","2018-06-20",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"210790747","189618.0","7000061512",0,0,1,53,0,0,8,8,"2015-09-23","",1,0,0,"2025-02-24","","","","","",0,"","","","","","","2025-05-09"
"210831195","189620.0","7000064166",0,0,1,53,0,0,8,8,"2015-09-16","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210795507","189621.0","7000067390",0,0,1,55,0,1,8,8,"2015-09-23","",1,0,0,"2025-02-21","","","","","",0,"","","","","","","2025-05-09"
"210796464","189622.0","7000062037",0,0,1,53,0,0,8,8,"2015-09-05","",1,0,0,"2025-03-07","","","","","",0,"","","","","","","2025-05-09"
"210817814","189623.0","7000063772",0,0,1,53,0,0,8,8,"2015-09-23","",1,0,0,"2025-02-24","","","","","",0,"","","","","","","2025-05-09"
"210835072","189624.0","7000065008",0,0,1,53,0,0,8,8,"2015-09-23","",1,0,0,"2025-02-24","","","","","",0,"","","","","","","2025-05-09"
"210847134","189626.0","7000066154",0,0,1,53,0,0,8,8,"2015-09-11","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"210790349","189627.0","7000066507",0,0,1,53,0,0,8,8,"2015-09-04","",1,0,0,"2025-03-03","","","","","",0,"","","","","","","2025-05-09"
"210845013","189628.0","7000065397",0,0,1,53,0,0,8,8,"2015-09-22","",1,0,0,"2025-02-18","","","","","",0,"","","","","","","2025-05-09"
"210795565","189631.0","7000067396",0,0,1,55,0,1,8,8,"2015-09-23","",1,0,0,"2025-02-21","","","","","",0,"","","","","","","2025-05-09"
"210796604","189632.0","7000062051",0,0,1,55,0,1,8,8,"2015-09-18","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210817880","189634.0","7000063778",0,0,1,53,0,0,8,8,"2015-09-23","",1,0,0,"2025-02-24","","","","","",0,"","","","","","","2025-05-09"
"210835129","189635.0","7000065014",0,0,1,55,0,1,8,8,"2015-09-05","",1,0,0,"2025-03-04","","","","","",0,"","","","","","","2025-05-09"
"210847192","189636.0","7000066160",0,0,1,53,0,0,8,8,"2015-09-12","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210845071","189637.0","7000065403",0,0,1,55,0,1,8,8,"2015-09-01","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210790424","189639.0","7000066513",0,0,1,53,0,0,8,8,"2015-09-05","",1,0,0,"2025-03-04","","","","","",0,"","","","","","","2025-05-09"
"210814167","189640.0","7000062720",0,0,1,55,0,1,8,8,"2015-09-18","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210795630","189641.0","7000067402",0,0,1,55,0,1,8,8,"2015-09-23","",1,0,0,"2025-02-21","","","","","",0,"","","","","","","2025-05-09"
"210835311","189645.0","7000065032",0,0,1,53,0,0,8,8,"2015-09-11","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"210845138","189646.0","7000065409",0,0,1,55,0,1,8,8,"2015-09-01","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210847249","189647.0","7000066166",0,0,1,55,0,1,8,8,"2015-09-01","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210790490","189649.0","7000066519",0,0,1,55,0,1,8,8,"2015-09-05","",1,0,0,"2025-03-04","","","","","",0,"","","","","","","2025-05-09"
"210814232","189650.0","7000062727",0,0,1,55,0,1,8,8,"2015-09-18","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210795705","189653.0","7000067408",0,0,1,55,0,1,8,8,"2015-09-11","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"210813052","189654.0","7000063406",0,0,1,55,0,1,8,8,"2015-09-12","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210845196","189656.0","7000065415",0,0,1,55,0,1,8,8,"2015-09-09","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"210847316","189657.0","7000066172",0,0,1,55,0,1,8,8,"2015-09-15","",1,0,0,"2025-02-11","","","","","",0,"","","","","","","2025-05-09"
"210831327","189658.0","7000064178",0,0,1,53,0,0,8,8,"2015-09-22","",1,0,0,"2025-02-18","","","","","",0,"","","","","","","2025-05-09"
"210806792","189662.0","7000062104",0,0,1,55,0,1,8,8,"2015-09-22","",1,0,0,"2025-02-18","","","","","",0,"","","","","","","2025-05-09"
"210831393","189666","5000096675",2,0,1,53,0,0,8,8,"2015-09-15","2022-03-08",1,0,0,"2022-04-04","","","","","",0,"","","","","","","2025-05-09"
"210845310","189667.0","7000065421",0,0,1,55,0,1,8,8,"2015-09-12","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210806320","189670.0","7000061588",0,0,1,55,0,1,8,8,"2015-09-12","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210796935","189671","5000092885",2,0,1,53,0,0,8,8,"2015-09-03","2022-06-13",1,0,0,"2022-07-11","","","","","",0,"","","","","","","2025-05-09"
"210814448","189672.0","7000062748",0,0,1,55,0,1,8,8,"2015-09-18","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210796191","189673","5000103277",2,0,1,53,0,0,8,8,"2015-09-22","2021-05-13",1,0,0,"2021-06-21","","","","","",0,"","","","","","","2025-05-09"
"210835436","189675.0","7000065044",0,0,1,53,0,0,8,8,"2015-09-05","",1,0,0,"2025-03-07","","","","","",0,"","","","","","","2025-05-09"
"210831468","189676","5000096687",2,0,1,53,0,0,8,8,"2016-09-27","2022-03-08",1,0,0,"2022-04-04","","","","","",0,"","","","","","","2025-05-09"
"210835551","189678.0","7000065056",0,0,1,55,0,1,8,8,"2015-09-22","",1,0,0,"2025-02-18","","","","","",0,"","","","","","","2025-05-09"
"210790854","189679.0","7000066543",0,0,1,53,0,0,8,8,"2015-09-12","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210797008","189681.0","7000062086",0,0,1,55,0,1,8,8,"2015-09-09","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"210814513","189682.0","7000062755",0,0,1,53,0,0,8,8,"2015-09-18","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
"210835494","189684.0","7000065050",0,0,1,53,0,0,8,8,"2015-09-04","",1,0,0,"2025-03-03","","","","","",0,"","","","","","","2025-05-09"
"210811650","189685","5000095166",2,0,1,53,0,0,8,8,"2015-09-23","2021-05-17",1,0,0,"2021-06-14","","","","","",0,"","","","","","","2025-05-09"
"210790919","189687.0","7000066549",0,0,1,53,0,0,8,8,"2015-09-12","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210836450","189688.0","7000065140",0,0,1,55,0,1,8,8,"2015-09-15","",1,0,0,"2025-02-11","","","","","",0,"","","","","","","2025-05-09"
"210796406","189691.0","7000067444",0,0,1,53,0,0,8,8,"2015-09-04","",1,0,0,"2025-03-03","","","","","",0,"","","","","","","2025-05-09"
"210797074","189693","5000092913",2,0,1,55,0,1,8,8,"2015-09-09","2022-11-02",1,0,0,"2022-11-28","","","","","",0,"","","","","","","2025-05-09"
"210831583","189696.0","7000064202",0,0,1,53,0,0,8,8,"2015-09-15","",1,0,0,"2025-02-11","","","","","",0,"","","","","","","2025-05-09"
"210790987","189697.0","7000066555",0,0,1,53,0,0,8,8,"2015-09-12","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210845493","189699.0","7000065439",0,0,1,55,0,1,8,8,"2015-09-12","",1,0,0,"2025-02-10","","","","","",0,"","","","","","","2025-05-09"
"210806536","189700","5000103916",2,0,1,55,0,1,8,8,"2015-09-09","2024-09-03",1,0,0,"2024-09-30","","","","","",0,"","","","","","","2025-05-09"
"210797139","189701.0","7000062100",0,0,1,55,0,1,8,8,"2015-09-09","",1,0,0,"2025-03-10","","","","","",0,"","","","","","","2025-05-09"
"210796472","189702.0","7000067450",0,0,1,55,0,1,8,8,"2015-09-17","",1,0,0,"2025-02-17","","","","","",0,"","","","","","","2025-05-09"
